,trialId,fitnessScore,fitness,RateOfLayingPheromone,ProbabilityOfSwitchingToSearching,ProbabilityOfReturningToNest,RateOfInformedSearchDecay,RateOfSiteFidelity,RateOfPheromoneDecay,UninformedSearchVariation
1316,1316.0,0.759114583333,0.759114583333,14.7114654065,0.829188446299,0.0,0.315410743736,2.7940073481,1.46309502592,1.46263224847
2549,2549.0,0.759244791667,0.759244791667,7.51780677148,0.946979579994,0.0,0.478137496639,2.01251609512,9.78582830902,2.96741026357
1295,1295.0,0.759244791667,0.759244791667,13.0659285856,0.967127284694,0.0,0.391342221132,2.01686126228,2.69474150926,1.10197126744
1701,1701.0,0.759244791667,0.759244791667,17.7268781373,0.673355079346,0.0,0.371735691789,2.6272295961,0.592719744435,2.16940219973
1867,1867.0,0.759375,0.759375,2.37730154259,0.974027279375,0.0,0.203421993108,6.00399457498,1.3738705863,4.53737418623
3000,3000.0,0.759375,0.759375,1.97487035948,0.456607808361,0.0,0.399427942754,14.4079854483,1.57531842995,1.49771417993
1982,1982.0,0.759505208333,0.759505208333,8.3615266544,0.903900389417,0.0,0.455626468338,2.29872782034,6.46937335294,0.0462612259486
1532,1532.0,0.759505208333,0.759505208333,3.69892500248,0.975784239498,0.0,0.280981589517,2.09472540734,3.46202504141,1.62498462262
1715,1715.0,0.759505208333,0.759505208333,9.74173053329,0.960537756454,0.0,0.472159472185,2.03413473946,7.15919507114,2.78016536876
1767,1767.0,0.759635416667,0.759635416667,4.19749022956,0.484182901525,0.0,0.513484627418,2.48295858958,9.59372722701,1.45301559699
1884,1884.0,0.759635416667,0.759635416667,12.0001025361,0.669784407152,0.0,0.517106518851,2.32079144268,3.05555403774,2.132976747
2657,2657.0,0.759635416667,0.759635416667,2.96587559888,0.934229338606,0.0,0.784525637896,4.40810581457,8.42024315315,2.48131023157
794,794.0,0.759635416667,0.759635416667,1.71808686997,0.95091903216,0.0,0.618025450875,18.4124184586,2.18304794826,0.685404255471
1603,1603.0,0.759635416667,0.759635416667,9.83457606427,0.961019471718,0.0,0.288470482409,2.16391226297,5.73721380917,2.01040007027
1373,1373.0,0.759765625,0.759765625,13.6228704623,0.96679842959,0.0,0.334375567055,1.71746568037,2.85958165316,0.846139629832
1469,1469.0,0.759765625,0.759765625,19.8119641278,0.736341183169,0.0,0.240625381022,2.01772298365,1.21977202517,0.170815907021
1634,1634.0,0.759765625,0.759765625,19.3640402586,0.668847977982,0.0,0.236027383279,2.49451324431,0.361894465417,2.43186103833
2113,2113.0,0.759765625,0.759765625,7.4757764388,0.905491290915,0.0,0.537211375034,1.86800388108,5.17635019157,2.70759918202
